"","CASENUM","fire_indicator"
"3780","201600095466","0"
"3781","201600095482","0"
"3782","201600095624","0"
"3783","201600095635","0"
"3784","201600095669","0"
"3785","201600095719","0"
"3786","201600095730","1"
"3787","201600095796","0"
"3788","201600095859","0"
"3789","201600095896","0"
"3790","201600095903","0"
"3791","201600096053","0"
"3792","201600096101","0"
"3793","201600096129","0"
"3794","201600096182","0"
"3795","201600096183","0"
"3796","201600096225","0"
"3797","201600096240","0"
"3798","201600096251","0"
"3799","201600096261","0"
"3800","201600096264","0"
"3801","201600096292","0"
"3802","201600096293","0"
"3803","201600096322","0"
"3804","201600096384","0"
"3805","201600096399","0"
"3806","201600096403","0"
"3807","201600096438","0"
"3808","201600096440","0"
"3809","201600096541","0"
"3810","201600096605","0"
"3811","201600096627","0"
"3812","201600096697","0"
"3813","201600096699","0"
"3814","201600096770","0"
"3815","201600096776","0"
"3816","201600096779","0"
"3817","201600096789","0"
"3818","201600096810","0"
"3819","201600096877","0"
"3820","201600096901","0"
"3821","201600096912","0"
"3822","201600096914","0"
"3823","201600096942","0"
"3824","201600096955","0"
"3825","201600096956","0"
"3826","201600096993","0"
"3827","201600097031","0"
"3828","201600097034","0"
"3829","201600097107","0"
"3830","201600097124","0"
"3831","201600097141","0"
"3832","201600097176","0"
"3833","201600097184","0"
"3834","201600097230","0"
"3835","201600097253","0"
"3836","201600097271","0"
"3837","201600097276","0"
"3838","201600097284","0"
"3839","201600097305","0"
"3840","201600097322","0"
"3841","201600097330","0"
"3842","201600097357","0"
"3843","201600097389","0"
"3844","201600097390","0"
"3845","201600097392","0"
"3846","201600097437","0"
"3847","201600097445","0"
"3848","201600097472","0"
"3849","201600097483","0"
"3850","201600097504","0"
"3851","201600097554","0"
"3852","201600097563","0"
"3853","201600097564","0"
"3854","201600097622","0"
"3855","201600097623","0"
"3856","201600097630","0"
"3857","201600097673","0"
"3858","201600097688","0"
"3859","201600097696","0"
"3860","201600097721","0"
"3861","201600097733","0"
"3862","201600097739","0"
"3863","201600097768","0"
"3864","201600097784","0"
"3865","201600097808","0"
"3866","201600097827","0"
"3867","201600097840","0"
"3868","201600097842","0"
"3869","201600097861","0"
"3870","201600097942","0"
"3871","201600097953","0"
"3872","201600097958","0"
"3873","201600097985","0"
"3874","201600098009","0"
"3875","201600098016","0"
"3876","201600098035","0"
"3877","201600098062","0"
"3878","201600098077","0"
"3879","201600098112","0"
"3880","201600098129","0"
"3881","201600098156","0"
"3882","201600098161","0"
"3883","201600098181","0"
"3884","201600098202","0"
"3885","201600098211","0"
"3886","201600098237","0"
"3887","201600098239","0"
"3888","201600098258","0"
"3889","201600098287","0"
"3890","201600098312","0"
"3891","201600098313","0"
"3892","201600098354","0"
"3893","201600098370","0"
"3894","201600098376","0"
"3895","201600098379","0"
"3896","201600098419","0"
"3897","201600098426","0"
"3898","201600098451","0"
"3899","201600098460","0"
"3900","201600098469","0"
"3901","201600098507","0"
"3902","201600098556","0"
"3903","201600098569","0"
"3904","201600098570","0"
"3905","201600098574","0"
"3906","201600098581","0"
"3907","201600098595","0"
"3908","201600098596","0"
"3909","201600098639","0"
"3910","201600098681","0"
"3911","201600098694","0"
"3912","201600098696","0"
"3913","201600098702","0"
"3914","201600098717","0"
"3915","201600098721","0"
"3916","201600098768","0"
"3917","201600098810","0"
"3918","201600098813","0"
"3919","201600098817","0"
"3920","201600098823","0"
"3921","201600098870","0"
"3922","201600098878","0"
"3923","201600098891","0"
"3924","201600098916","0"
"3925","201600098922","0"
"3926","201600098926","0"
"3927","201600098939","0"
"3928","201600098970","0"
"3929","201600098972","0"
"3930","201600099011","0"
"3931","201600099047","0"
"3932","201600099139","0"
"3933","201600099165","0"
"3934","201600099175","0"
"3935","201600099225","0"
"3936","201600099227","0"
"3937","201600099308","0"
"3938","201600099312","0"
"3939","201600099345","0"
"3940","201600099356","0"
"3941","201600099387","0"
"3942","201600099440","0"
"3943","201600099460","0"
"3944","201600099498","0"
"3945","201600099567","0"
"3946","201600099578","0"
"3947","201600099603","0"
"3948","201600099635","0"
"3949","201600099666","0"
"3950","201600099672","0"
"3951","201600099677","0"
"3952","201600099696","0"
"3953","201600099726","0"
"3954","201600099760","0"
"3955","201600099909","0"
"3956","201600099911","0"
"3957","201600099913","0"
"3958","201600099921","0"
"3959","201600100000","0"
"3960","201600100042","0"
"3961","201600100051","0"
"3962","201600100070","0"
"3963","201600100158","0"
"3964","201600100200","0"
"3965","201600100315","0"
"3966","201600100504","0"
"3967","201600100642","0"
"3968","201600100653","0"
"3969","201600100773","0"
"3970","201600100844","0"
"3971","201600100899","0"
"3972","201600101135","0"
"3973","201600101141","0"
"3974","201600101281","0"
"3975","201600101307","0"
"3976","201600101366","0"
"3977","201600101381","0"
"3978","201600101396","0"
"3979","201600101506","0"
"3980","201600101532","0"
"3981","201600101539","0"
"3982","201600101571","0"
"3983","201600101592","0"
"3984","201600101602","0"
"3985","201600101622","0"
"3986","201600101644","0"
"3987","201600101667","0"
"3988","201600101678","0"
"3989","201600101707","0"
"3990","201600101712","0"
"3991","201600101723","0"
"3992","201600101737","0"
"3993","201600101793","0"
"3994","201600101805","0"
"3995","201600101825","0"
"3996","201600101851","0"
"3997","201600101864","0"
"3998","201600101908","0"
"3999","201600101912","0"
"4000","201600101914","0"
"4001","201600101997","0"
"4002","201600102031","0"
"4003","201600102039","0"
"4004","201600102091","0"
"4005","201600102100","0"
"4006","201600102118","0"
"4007","201600102119","0"
"4008","201600102124","0"
"4009","201600102127","0"
"4010","201600102160","0"
"4011","201600102181","0"
"4012","201600102233","0"
"4013","201600102236","0"
"4014","201600102274","0"
"4015","201600102296","0"
"4016","201600102297","0"
"4017","201600102315","0"
"4018","201600102355","0"
"4019","201600102357","0"
"4020","201600102418","0"
"4021","201600102528","0"
"4022","201600102542","0"
"4023","201600102560","0"
"4024","201600102610","0"
"4025","201600102616","0"
"4026","201600102637","0"
"4027","201600102734","0"
"4028","201600102793","0"
"4029","201600102818","0"
"4030","201600102857","0"
"4031","201600102915","0"
"4032","201600102960","0"
"4033","201600102969","0"
"4034","201600103074","0"
"4035","201600103101","0"
"4036","201600103126","0"
"4037","201600103129","0"
"4038","201600103135","0"
"4039","201600103261","0"
"4040","201600103299","0"
"4041","201600103301","0"
"4042","201600103334","0"
"4043","201600103462","0"
"4044","201600103470","0"
"4045","201600103499","0"
"4046","201600103588","0"
"4047","201600103599","0"
"4048","201600103608","0"
"4049","201600103677","0"
"4050","201600103739","0"
"4051","201600103759","0"
"4052","201600103833","0"
"4053","201600103895","0"
"4054","201600103897","0"
"4055","201600103967","0"
"4056","201600104032","0"
"4057","201600104064","0"
"4058","201600104195","0"
"4059","201600104199","0"
"4060","201600104206","0"
"4061","201600104247","0"
"4062","201600104289","0"
"4063","201600104339","0"
"4064","201600104355","0"
"4065","201600104366","0"
"4066","201600104398","0"
"4067","201600104491","0"
"4068","201600104544","0"
"4069","201600104578","0"
"4070","201600104621","0"
"4071","201600104751","0"
"4072","201600104758","0"
"4073","201600104829","0"
"4074","201600104876","0"
"4075","201600104923","0"
"4076","201600104924","0"
"4077","201600105070","0"
"4078","201600105093","0"
"4079","201600105117","0"
"4080","201600105157","0"
"4081","201600105194","0"
"4082","201600105287","0"
"4083","201600105351","0"
"4084","201600105353","0"
"4085","201600105406","0"
"4086","201600105497","0"
"4087","201600105510","0"
"4088","201600105553","0"
"4089","201600105559","0"
"4090","201600105602","0"
"4091","201600105614","0"
"4092","201600105719","0"
"4093","201600105758","0"
"4094","201600105863","0"
"4095","201600105897","0"
"4096","201600105900","0"
"4097","201600106022","0"
"4098","201600106027","0"
"4099","201600106078","0"
"4100","201600106095","0"
"4101","201600106110","0"
"4102","201600106221","0"
"4103","201600106326","0"
"4104","201600106332","0"
"4105","201600106340","0"
"4106","201600106350","0"
"4107","201600106381","0"
"4108","201600106403","0"
"4109","201600106467","0"
"4110","201600106504","0"
"4111","201600106534","0"
"4112","201600106546","0"
"4113","201600106586","0"
"4114","201600106652","0"
"4115","201600106730","0"
"4116","201600106762","0"
"4117","201600106824","0"
"4118","201600106839","0"
"4119","201600106846","0"
"4120","201600106878","0"
"4121","201600106978","0"
"4122","201600107003","0"
"4123","201600107015","0"
"4124","201600107026","0"
"4125","201600107153","0"
"4126","201600107188","0"
"4127","201600107394","0"
"4128","201600107446","0"
"4129","201600107451","0"
"4130","201600107453","0"
"4131","201600107540","0"
"4132","201600107554","0"
"4133","201600107557","0"
"4134","201600107661","0"
"4135","201600107684","0"
"4136","201600107751","0"
"4137","201600107758","0"
"4138","201600107778","0"
"4139","201600107791","0"
"4140","201600107800","0"
"4141","201600107816","0"
"4142","201600107826","0"
"4143","201600107849","0"
"4144","201600107850","0"
"4145","201600107889","0"
"4146","201600107890","0"
"4147","201600107896","0"
"4148","201600107929","0"
"4149","201600107938","0"
"4150","201600107987","0"
"4151","201600107995","0"
"4152","201600108011","0"
"4153","201600108028","0"
"4154","201600108034","0"
"4155","201600108043","0"
"4156","201600108063","0"
"4157","201600108095","0"
"4158","201600108115","0"
"4159","201600108116","0"
"4160","201600108139","0"
"4161","201600108163","0"
"4162","201600108168","0"
"4163","201600108179","0"
"4164","201600108206","0"
"4165","201600108357","0"
"4166","201600108364","0"
"4167","201600108381","0"
"4168","201600108382","0"
"4169","201600108399","0"
"4170","201600108429","0"
"4171","201600108444","0"
"4172","201600108445","0"
"4173","201600108449","0"
"4174","201600108459","0"
"4175","201600108510","0"
"4176","201600108558","0"
"4177","201600108564","0"
"4178","201600108569","0"
"4179","201600108594","0"
"4180","201600108608","0"
"4181","201600108626","0"
"4182","201600108638","0"
"4183","201600108644","0"
"4184","201600108657","0"
"4185","201600108658","0"
"4186","201600108692","0"
"4187","201600108703","0"
"4188","201600108762","0"
"4189","201600108785","0"
"4190","201600108786","0"
"4191","201600108892","0"
"4192","201600109078","0"
"4193","201600109187","0"
"4194","201600109301","0"
"4195","201600109308","0"
"4196","201600109319","0"
"4197","201600109351","0"
"4198","201600109398","0"
"4199","201600109643","0"
"4200","201600109719","0"
"4201","201600109904","0"
"4202","201600109916","0"
"4203","201600110138","0"
"4204","201600110183","0"
"4205","201600110208","0"
"4206","201600110248","0"
"4207","201600110418","0"
"4208","201600110537","0"
"4209","201600110665","0"
"4210","201600110684","0"
"4211","201600110717","0"
"4212","201600110730","0"
"4213","201600110747","0"
"4214","201600110806","0"
"4215","201600110824","0"
"4216","201600110909","0"
"4217","201600110959","0"
"4218","201600110961","0"
"4219","201600110973","0"
"4220","201600110981","0"
"4221","201600111051","0"
"4222","201600111124","0"
"4223","201600111183","0"
"4224","201600111204","0"
"4225","201600111207","0"
"4226","201600111285","0"
"4227","201600111308","0"
"4228","201600111400","0"
"4229","201600111425","0"
"4230","201600111454","0"
"4231","201600111456","0"
"4232","201600111475","0"
"4233","201600111509","0"
"4234","201600111589","0"
"4235","201600111618","0"
"4236","201600111650","0"
"4237","201600111662","0"
"4238","201600111744","0"
"4239","201600111787","0"
"4240","201600111789","0"
"4241","201600111794","0"
"4242","201600111800","0"
"4243","201600111810","0"
"4244","201600111819","0"
"4245","201600111868","0"
"4246","201600111883","0"
"4247","201600111891","0"
"4248","201600111895","0"
"4249","201600111911","0"
"4250","201600111954","0"
"4251","201600112006","0"
"4252","201600112069","0"
"4253","201600112103","0"
"4254","201600112219","0"
"4255","201600112245","0"
"4256","201600112306","0"
"4257","201600112320","0"
"4258","201600112324","0"
"4259","201600112370","0"
"4260","201600112384","0"
"4261","201600112396","0"
"4262","201600112425","0"
"4263","201600112470","0"
"4264","201600112505","0"
"4265","201600112512","0"
"4266","201600112540","0"
"4267","201600112546","0"
"4268","201600112569","0"
"4269","201600112657","0"
"4270","201600112699","0"
"4271","201600112725","0"
"4272","201600112740","0"
"4273","201600112823","0"
"4274","201600112831","0"
"4275","201600112927","0"
"4276","201600112944","0"
"4277","201600112950","0"
"4278","201600112952","0"
"4279","201600112956","0"
"4280","201600112960","0"
"4281","201600112967","0"
"4282","201600113012","0"
"4283","201600113017","0"
"4284","201600113053","0"
"4285","201600113068","0"
"4286","201600113167","0"
"4287","201600113205","0"
"4288","201600113232","0"
"4289","201600113266","0"
"4290","201600113292","0"
"4291","201600113318","0"
"4292","201600113343","0"
"4293","201600113386","0"
"4294","201600113482","0"
"4295","201600113556","0"
"4296","201600113754","0"
"4297","201600113784","0"
"4298","201600113819","0"
"4299","201600113989","0"
"4300","201600114010","0"
"4301","201600114016","0"
"4302","201600114206","0"
"4303","201600114249","0"
"4304","201600114332","0"
"4305","201600114478","0"
"4306","201600114512","0"
"4307","201600114719","0"
"4308","201600114870","0"
"4309","201600114871","0"
"4310","201600114908","0"
"4311","201600114924","0"
"4312","201600114958","0"
"4313","201600114979","0"
"4314","201600115191","0"
"4315","201600115227","0"
"4316","201600115459","0"
"4317","201600115512","0"
"4318","201600115533","0"
"4319","201600115545","0"
"4320","201600115586","0"
"4321","201600115622","0"
"4322","201600115669","0"
"4323","201600115689","0"
"4324","201600115706","0"
"4325","201600115718","0"
"4326","201600115779","0"
"4327","201600115820","0"
"4328","201600115884","0"
"4329","201600115926","0"
"4330","201600116030","0"
"4331","201600116063","0"
"4332","201600116118","0"
"4333","201600116134","0"
"4334","201600116216","0"
"4335","201600116232","0"
"4336","201600116236","0"
"4337","201600116391","0"
"4338","201600116398","0"
"4339","201600116432","0"
"4340","201600116469","0"
"4341","201600116480","0"
"4342","201600116567","0"
"4343","201600116572","0"
"4344","201600116584","0"
"4345","201600116678","0"
